FIELDNAME,LAT,LON,PERIODDATE,Oil Production Volumes,Gas Production Volumes,Water Production Volumes,Cumulative Oil Production Volumes,Cumulative Gas Production Volumes,Cumulative Water Production Volumes
ALBA,58.05803,1.079633,2003-03-01T00:00:00.000Z,448243.0,24.16115597,860497.0,38675483.0,2127.5631608,44338551.0
ALBA,58.05803,1.079633,2003-04-01T00:00:00.000Z,425737.0,24.42503117,812272.0,39101220.0,2151.98819197,45150823.0
ALBA,58.05803,1.079633,2003-05-01T00:00:00.000Z,464180.0,25.98044806,789667.0,39565400.0,2177.96864003,45940490.0
ALBA,58.05803,1.079633,2003-06-01T00:00:00.000Z,401924.0,23.4244395,799688.0,39967324.0,2201.39307953,46740178.0
ALBA,58.05803,1.079633,2003-07-01T00:00:00.000Z,293482.0,15.56480145,543272.0,40260806.0,2216.95788098,47283450.0
ALBA,58.05803,1.079633,2003-08-01T00:00:00.000Z,403649.0,22.66881242,919949.0,40664455.0,2239.6266934,48203399.0
ALBA,58.05803,1.079633,2003-09-01T00:00:00.000Z,388920.0,23.31731733,1001218.0,41053375.0,2262.94401073,49204617.0
ALBA,58.05803,1.079633,2003-10-01T00:00:00.000Z,379491.0,21.4544321,967938.0,41432866.0,2284.39844283,50172555.0
ALBA,58.05803,1.079633,2003-11-01T00:00:00.000Z,378564.0,22.50154083,893517.0,41811430.0,2306.89998366,51066072.0
ALBA,58.05803,1.079633,2003-12-01T00:00:00.000Z,414387.0,23.66332839,955242.0,42225817.0,2330.56331205,52021314.0
ALBA,58.05803,1.079633,2004-01-01T00:00:00.000Z,369886.0,22.03086403,964938.0,42595703.0,2352.59417608,52986252.0
ALBA,58.05803,1.079633,2004-02-01T00:00:00.000Z,355178.0,22.66127017,1034243.0,42950881.0,2375.25544625,54020495.0
ALBA,58.05803,1.079633,2004-03-01T00:00:00.000Z,357059.0,20.16714339,993339.0,43307940.0,2395.42258964,55013834.0
ALBA,58.05803,1.079633,2004-04-01T00:00:00.000Z,288058.0,17.6680945,860673.0,43595998.0,2413.09068414,55874507.0
ALBA,58.05803,1.079633,2004-05-01T00:00:00.000Z,287974.0,16.84411581,883465.0,43883972.0,2429.93479995,56757972.0
ALBA,58.05803,1.079633,2004-06-01T00:00:00.000Z,300195.0,17.565681,716159.0,44184167.0,2447.50048095,57474131.0
ALBA,58.05803,1.079633,2004-07-01T00:00:00.000Z,307686.0,17.49117774,860297.0,44491853.0,2464.99165869,58334428.0
ALBA,58.05803,1.079633,2004-08-01T00:00:00.000Z,304061.0,17.01841242,894054.0,44795914.0,2482.01007111,59228482.0
ALBA,58.05803,1.079633,2004-09-01T00:00:00.000Z,242847.0,14.29315767,760255.0,45038761.0,2496.30322878,59988737.0
ALBA,58.05803,1.079633,2004-10-01T00:00:00.000Z,313999.0,17.62788097,723362.0,45352760.0,2513.93110975,60712099.0
ALBA,58.05803,1.079633,2004-11-01T00:00:00.000Z,393231.0,23.45386867,929706.0,45745991.0,2537.38497842,61641805.0
ALBA,58.05803,1.079633,2004-12-01T00:00:00.000Z,371590.0,21.55582032,1052897.0,46117581.0,2558.94079874,62694702.0
ALBA,58.05803,1.079633,2005-01-01T00:00:00.000Z,314027.0,18.17241548,1131010.0,46431608.0,2577.11321422,63825712.0
ALBA,58.05803,1.079633,2005-02-01T00:00:00.000Z,270374.0,16.78976,826451.0,46701982.0,2593.90297422,64652163.0
ALBA,58.05803,1.079633,2005-03-01T00:00:00.000Z,312970.0,18.82745177,1008473.0,47014952.0,2612.73042599,65660636.0
ALBA,58.05803,1.079633,2005-04-01T00:00:00.000Z,290359.0,18.17427617,1129140.0,47305311.0,2630.90470216,66789776.0
ALBA,58.05803,1.079633,2005-05-01T00:00:00.000Z,292662.0,17.42966129,1129140.0,47597973.0,2648.33436345,67918916.0
ALBA,58.05803,1.079633,2005-06-01T00:00:00.000Z,276419.0,16.930011,1136651.0,47874392.0,2665.26437445,69055567.0
ALBA,58.05803,1.079633,2005-07-01T00:00:00.000Z,331640.0,19.25351016,1189596.0,48206032.0,2684.51788461,70245163.0
ALBA,58.05803,1.079633,2005-08-01T00:00:00.000Z,174400.0,9.81415242,600739.0,48380432.0,2694.33203703,70845902.0
ALBA,58.05803,1.079633,2005-09-01T00:00:00.000Z,283259.0,16.9759205,1071838.0,48663691.0,2711.30795753,71917740.0
ALBA,58.05803,1.079633,2005-10-01T00:00:00.000Z,282022.0,16.97056629,1224915.0,48945713.0,2728.27852382,73142655.0
ALBA,58.05803,1.079633,2005-11-01T00:00:00.000Z,266279.0,16.56391217,1220973.0,49211992.0,2744.84243599,74363628.0
ALBA,58.05803,1.079633,2005-12-01T00:00:00.000Z,266497.0,16.2984421,1283897.0,49478489.0,2761.14087809,75647525.0
ALBA,58.05803,1.079633,2006-01-01T00:00:00.000Z,269013.0,16.78829532,1412376.0,49747502.0,2777.92917341,77059901.0
ALBA,58.05803,1.079633,2006-02-01T00:00:00.000Z,254214.0,17.76218375,1324275.0,50001716.0,2795.69135716,78384176.0
ALBA,58.05803,1.079633,2006-03-01T00:00:00.000Z,321293.0,19.04845532,1404531.0,50323009.0,2814.73981248,79788707.0
ALBA,58.05803,1.079633,2006-04-01T00:00:00.000Z,291136.0,19.68222667,1421205.0,50614145.0,2834.42203915,81209912.0
ALBA,58.05803,1.079633,2006-05-01T00:00:00.000Z,311120.0,18.57455081,1473516.0,50925265.0,2852.99658996,82683428.0
ALBA,58.05803,1.079633,2006-06-01T00:00:00.000Z,263266.0,16.93589683,1363907.0,51188531.0,2869.93248679,84047335.0
ALBA,58.05803,1.079633,2006-07-01T00:00:00.000Z,271436.0,16.44881565,1278687.0,51459967.0,2886.38130244,85326022.0
ALBA,58.05803,1.079633,2006-08-01T00:00:00.000Z,258265.0,16.20161065,1329749.0,51718232.0,2902.58291309,86655771.0
ALBA,58.05803,1.079633,2006-09-01T00:00:00.000Z,163111.0,10.46265733,834804.0,51881343.0,2913.04557042,87490575.0
ALBA,58.05803,1.079633,2006-10-01T00:00:00.000Z,161845.0,9.95655161,687050.0,52043188.0,2923.00212203,88177625.0
ALBA,58.05803,1.079633,2006-11-01T00:00:00.000Z,180057.0,11.406745,867373.0,52223245.0,2934.40886703,89044998.0
ALBA,58.05803,1.079633,2006-12-01T00:00:00.000Z,244447.0,15.32215323,1262883.0,52467692.0,2949.73102026,90307881.0
ALBA,58.05803,1.079633,2007-01-01T00:00:00.000Z,225755.0,14.10549452,1218884.0,52693447.0,2963.83651478,91526765.0
ALBA,58.05803,1.079633,2007-02-01T00:00:00.000Z,219739.0,15.06437,1223544.0,52913186.0,2978.90088478,92750309.0
ALBA,58.05803,1.079633,2007-03-01T00:00:00.000Z,241813.0,14.84597032,1374177.0,53154999.0,2993.7468551,94124486.0
ALBA,58.05803,1.079633,2007-04-01T00:00:00.000Z,189674.0,11.81169033,964621.0,53344673.0,3005.55854543,95089107.0
ALBA,58.05803,1.079633,2007-05-01T00:00:00.000Z,231169.0,14.35839548,1244785.0,53575842.0,3019.91694091,96333892.0
ALBA,58.05803,1.079633,2007-06-01T00:00:00.000Z,206137.0,13.18779817,1173355.0,53781979.0,3033.10473908,97507247.0
ALBA,58.05803,1.079633,2007-07-01T00:00:00.000Z,233416.0,14.15903661,1419826.0,54015395.0,3047.26377569,98927073.0
ALBA,58.05803,1.079633,2007-08-01T00:00:00.000Z,213854.0,13.37071468,1330094.0,54229249.0,3060.63449037,100257167.0
ALBA,58.05803,1.079633,2007-09-01T00:00:00.000Z,132345.0,8.53445833,782809.0,54361594.0,3069.1689487,101039976.0
ALBA,58.05803,1.079633,2007-10-01T00:00:00.000Z,185612.0,11.76445177,1194736.0,54547206.0,3080.93340047,102234712.0
ALBA,58.05803,1.079633,2007-11-01T00:00:00.000Z,185611.0,12.155423,1194736.0,54732817.0,3093.08882347,103429448.0
ALBA,58.05803,1.079633,2007-12-01T00:00:00.000Z,164587.0,10.52728758,1089723.0,54897404.0,3103.61611105,104519171.0
ALBA,58.05803,1.079633,2008-01-01T00:00:00.000Z,196685.0,12.34430129,1344672.0,55094089.0,3115.96041234,105863843.0
ALBA,58.05803,1.079633,2008-02-01T00:00:00.000Z,184371.0,12.7694169,1259908.0,55278460.0,3128.72982924,107123751.0
ALBA,58.05803,1.079633,2008-03-01T00:00:00.000Z,197115.0,12.88086145,1405372.0,55475575.0,3141.61069069,108529123.0
ALBA,58.05803,1.079633,2008-04-01T00:00:00.000Z,193192.0,12.882912,1326457.0,55668767.0,3154.49360269,109855580.0
ALBA,58.05803,1.079633,2008-05-01T00:00:00.000Z,190855.0,12.2019021,1287123.0,55859622.0,3166.69550479,111142703.0
ALBA,58.05803,1.079633,2008-06-01T00:00:00.000Z,152213.0,10.297854,1015988.0,56011835.0,3176.99335879,112158691.0
ALBA,58.05803,1.079633,2008-07-01T00:00:00.000Z,185633.0,12.0606421,1194682.0,56197468.0,3189.05400089,113353373.0
ALBA,58.05803,1.079633,2008-08-01T00:00:00.000Z,201807.0,12.93212516,1324033.0,56399275.0,3201.98612605,114677406.0
ALBA,58.05803,1.079633,2008-09-01T00:00:00.000Z,186334.0,12.50033283,1200911.0,56585609.0,3214.48645888,115878317.0
ALBA,58.05803,1.079633,2008-10-01T00:00:00.000Z,56752.0,3.66820323,354187.0,56642361.0,3218.15466211,116232504.0
ALBA,58.05803,1.079633,2008-11-01T00:00:00.000Z,120564.0,8.21662333,672328.0,56762925.0,3226.37128544,116904832.0
ALBA,58.05803,1.079633,2008-12-01T00:00:00.000Z,136418.0,9.29695855,821848.0,56899343.0,3235.66824399,117726680.0
ALBA,58.05803,1.079633,2009-01-01T00:00:00.000Z,151653.0,10.0818629,993684.0,57050996.0,3245.75010689,118720364.0
ALBA,58.05803,1.079633,2009-02-01T00:00:00.000Z,132720.0,9.40388,882098.0,57183716.0,3255.15398689,119602462.0
ALBA,58.05803,1.079633,2009-03-01T00:00:00.000Z,156331.0,10.25615952,1137866.0,57340047.0,3265.41014641,120740328.0
ALBA,58.05803,1.079633,2009-04-01T00:00:00.000Z,159703.0,10.95235867,1212056.0,57499750.0,3276.36250508,121952384.0
ALBA,58.05803,1.079633,2009-05-01T00:00:00.000Z,175274.0,11.31447032,1247936.0,57675024.0,3287.6769754,123200320.0
ALBA,58.05803,1.079633,2009-06-01T00:00:00.000Z,164132.0,10.96295317,1256351.0,57839156.0,3298.63992857,124456671.0
ALBA,58.05803,1.079633,2009-07-01T00:00:00.000Z,194522.0,12.77263806,1381576.0,58033678.0,3311.41256663,125838247.0
ALBA,58.05803,1.079633,2009-08-01T00:00:00.000Z,161216.0,10.56146339,1143177.0,58194894.0,3321.97403002,126981424.0
ALBA,58.05803,1.079633,2009-09-01T00:00:00.000Z,97358.0,6.86405883,729191.0,58292252.0,3328.83808885,127710615.0
ALBA,58.05803,1.079633,2009-10-01T00:00:00.000Z,153209.0,10.08641968,1162216.0,58445461.0,3338.92450853,128872831.0
ALBA,58.05803,1.079633,2009-11-01T00:00:00.000Z,168683.0,12.05065517,1378344.0,58614144.0,3350.9751637,130251175.0
ALBA,58.05803,1.079633,2009-12-01T00:00:00.000Z,164725.0,11.18801984,1449192.0,58778869.0,3362.16318354,131700367.0
ALBA,58.05803,1.079633,2010-01-01T00:00:00.000Z,157751.0,10.80183323,1444179.0,58936620.0,3372.96501677,133144546.0
ALBA,58.05803,1.079633,2010-02-01T00:00:00.000Z,116140.0,8.64586875,1017416.0,59052760.0,3381.61088552,134161962.0
ALBA,58.05803,1.079633,2010-03-01T00:00:00.000Z,142044.0,9.88022565,1320977.0,59194804.0,3391.49111117,135482939.0
ALBA,58.05803,1.079633,2010-04-01T00:00:00.000Z,143316.0,10.20721217,1339108.0,59338120.0,3401.69832334,136822047.0
ALBA,58.05803,1.079633,2010-05-01T00:00:00.000Z,141909.0,10.05907903,1368209.0,59480029.0,3411.75740237,138190256.0
ALBA,58.05803,1.079633,2010-06-01T00:00:00.000Z,134940.0,9.704562,1279406.0,59614969.0,3421.46196437,139469662.0
ALBA,58.05803,1.079633,2010-07-01T00:00:00.000Z,139510.0,9.8004821,1315402.0,59754479.0,3431.26244647,140785064.0
ALBA,58.05803,1.079633,2010-08-01T00:00:00.000Z,142216.0,9.47011597,1244326.0,59896695.0,3440.73256244,142029390.0
ALBA,58.05803,1.079633,2010-09-01T00:00:00.000Z,80010.0,5.78224267,731103.0,59976705.0,3446.51480511,142760493.0
ALBA,58.05803,1.079633,2010-10-01T00:00:00.000Z,149626.0,10.12287387,1234666.0,60126331.0,3456.63767898,143995159.0
ALBA,58.05803,1.079633,2010-11-01T00:00:00.000Z,153340.0,10.44853133,1257357.0,60279671.0,3467.08621031,145252516.0
ALBA,58.05803,1.079633,2010-12-01T00:00:00.000Z,152633.0,10.31425839,1452411.0,60432304.0,3477.4004687,146704927.0
ALBA,58.05803,1.079633,2011-01-01T00:00:00.000Z,149207.0,10.24021081,1407295.0,60581511.0,3487.64067951,148112222.0
ALBA,58.05803,1.079633,2011-02-01T00:00:00.000Z,116413.0,9.0784775,1128740.0,60697924.0,3496.71915701,149240962.0
